,latitude,longitude,geometry,LSOA11CD,IMD19,stops&stations_within_1km,ors_isochrone_area,is_in_regent_street,log_per_sq_ft,log_sqft,log_population,log_park_distance,log_tube_station_distance,log_bus_stop_distance
258,51.56383,-0.10858,POINT (-0.10858 51.56383),E01002734,4096,57,1607.7,0,3.5325179989895132,6.776506992372183,9.931115851778593,5.169858799644233,4.858105522110037,4.782395445357297
259,51.520957,-0.075359,POINT (-0.075359 51.520957),E01004307,19910,137,2013.14,0,4.1420229975388425,6.773080375655535,9.411349555599298,4.468089645439724,6.510496407421072,4.153242203469586
260,51.514871,-0.135493,POINT (-0.135493 51.514871),E01004763,11768,136,1946.17,1,4.391234115424795,6.7650389767805414,8.921294703583223,5.281933887297512,5.977593791422191,4.871756295145138
261,51.546177,-0.141536,POINT (-0.141536 51.546177),E01000866,12432,94,2005.76,0,4.059407992341204,6.760414691083428,9.61328229953991,4.989820154382335,6.139043681552201,3.8353579204926604
262,51.604935,-0.068399,POINT (-0.068399 51.604935),E01002034,1966,62,1813.06,0,3.840956556994286,6.755768921984255,9.058133967486741,5.638817195803842,7.578569934752251,4.229312422632585
263,51.521044,-0.171823,POINT (-0.171823 51.521044),E01004702,3687,96,1918.39,0,3.9632862993656874,6.75110146893676,9.858357855674308,4.90845490166728,6.308935977745515,4.965498448424726
264,51.468894,-0.111591,POINT (-0.111591 51.468894),E01003045,4629,98,1885.09,0,3.1188344706879745,6.733401891837359,9.767072577810618,2.2710944259026746,6.598958518859292,4.8610519458900745
265,51.586127,-0.092176,POINT (-0.092176 51.586127),E01002043,9360,78,1808.1,0,3.006672213592325,6.7226297948554485,9.708144583943717,4.906681196376314,6.775628613551939,4.460606734796738
266,51.5362,-0.14059,POINT (-0.14059 51.5362),E01000947,10959,56,1869.35,0,4.048300623720694,6.720220155135295,9.355106295268676,4.963334020978243,5.924843859766086,3.9207845110967185
267,51.468628,-0.171455,POINT (-0.171455 51.468628),E01004541,4700,91,1536.1,0,2.7536607123542622,6.71901315438526,9.796251946661584,5.223162692947276,7.692186362944715,4.772378104971998
268,51.531408,-0.105877,POINT (-0.105877 51.531408),E01002707,10377,116,1913.43,0,3.878879786834892,6.717804695023691,9.680975052067444,4.3292849234158215,4.907494535176743,3.764682417529437
269,51.529985,-0.120872,POINT (-0.120872 51.529985),E01000938,6387,99,1968.06,0,4.103139109903596,6.716594773520978,9.754310400854724,4.811452380226889,5.17230052596455,4.5148077459077
270,51.524902,-0.071952,POINT (-0.071952 51.524902),E01004317,9244,78,1945.4,0,4.198554416122531,6.716594773520978,9.576459479082871,3.538347219809389,6.933627683149529,4.976112860057833
271,51.5159,-0.16476,POINT (-0.16476 51.5159),E01004686,11469,100,1955.49,0,4.574401652316455,6.715383386334681,10.069379038566407,5.866298070815087,6.19348660180008,4.552823705615882
272,51.580086,-0.122862,POINT (-0.122862 51.580086),E01001990,18313,64,1631.6,0,4.017463517886143,6.697034247666484,9.42661800673701,6.061177159519282,7.38840825214022,3.962525987601253
273,51.553288,-0.04499,POINT (-0.04499 51.553288),E01001796,8807,53,1814.36,0,3.2188758248682006,6.693323668269949,9.670903958899409,5.939987025225273,7.8674809087693705,5.130253681500782
274,51.526286,-0.136421,POINT (-0.136421 51.526286),E01000945,8263,69,1889.99,0,3.785098311854479,6.692083742506628,9.008718557677211,4.2504932447120325,4.467516020689296,4.612542940317504
275,51.51535,-0.13567,POINT (-0.13567 51.51535),E01004763,11768,134,1969.91,1,4.30999343177405,6.692083742506628,8.921294703583223,5.070851989584804,5.955474609374827,4.37462430490712
276,51.53113,-0.066111,POINT (-0.066111 51.53113),E01004318,5572,80,2007.65,0,3.912023005428146,6.684611727667927,9.81104545584651,2.9831534913471307,6.752562389576435,5.124083019936701
277,51.49273,0.05039,POINT (0.05039 51.49273),E01001711,9120,47,971.24,0,3.258096538021482,6.684611727667927,7.777629227987952,5.343768629451954,7.084980538351343,4.9210752173836125
278,51.55035,-0.109,POINT (-0.109 51.55035),E01002739,16660,72,1965.97,0,3.340385242265398,6.680854678790215,9.646310113203963,5.17082484603276,5.9714659006012925,4.923696641734853
279,51.51315,-0.13317,POINT (-0.13317 51.51315),E01033596,10393,153,1873.75,1,4.885752111949565,6.678342114654332,8.218552626754033,4.438643235092778,5.8503617061299815,5.297567085157333
280,51.552083,-0.196713,POINT (-0.196713 51.552083),E01000874,30591,61,1809.17,0,3.3253956682458736,6.673297967767654,9.754974203061407,5.163642463221435,6.582579002102776,4.049870072120271
281,51.551766,-0.113597,POINT (-0.113597 51.551766),E01033488,6677,69,1635.21,0,3.5553480614894135,6.670766320845874,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
282,51.606956,-0.067803,POINT (-0.067803 51.606956),E01002034,1966,68,1797.46,0,3.652215469742345,6.656726524178391,9.058133967486741,5.388569320525063,7.6785854622234675,4.989275454974846
283,51.551509,0.005686,POINT (0.005686 51.551509),E01003615,9394,55,1864.54,0,3.064791809485486,6.646390514847729,9.660807526004131,5.847045527362495,6.8664331594201995,4.477223171657469
284,51.44324,-0.04277,POINT (-0.04277 51.44324),E01003229,6878,56,1614.85,0,3.173878458937465,6.6240652277998935,8.974357244957774,5.090431817622808,8.059244607251014,4.604169685654508
285,51.500608,-0.094175,POINT (-0.094175 51.500608),E01003939,13960,131,2049.37,0,3.6224725219163374,6.617402977974478,9.079946908042587,4.882574624028738,4.470609692592396,3.6299253112702656
286,51.619725,-0.016744,POINT (-0.016744 51.619725),E01004414,13165,7,1390.14,0,3.1912990570979662,6.606650186198215,8.733147763833294,4.770091228101879,8.240875630910157,6.694215463810622
287,51.509865,-0.118092,POINT (-0.118092 51.509865),E01004735,5794,154,2013.24,0,2.60638654732571,6.6039438246004725,8.423440597944273,2.702702594775615,5.691237447153906,4.516011049668273
288,51.465569,-0.115717,POINT (-0.115717 51.465569),E01003061,4907,98,1824.82,0,3.526654599019104,6.5998704992128365,9.70414536310781,3.993234260852969,5.810302318033874,4.398146016553765
289,51.4172,-0.056886,POINT (-0.056886 51.4172),E01000806,10370,62,1801.48,0,3.1445832202863455,6.595780513961311,9.259014338918789,4.5715099844954565,7.1448175144335515,4.950106501021434
290,51.42552,-0.17011,POINT (-0.17011 51.42552),E01004526,12185,61,1855.94,0,3.9189986191645714,6.5722825426940075,9.751024364759596,6.116377658806779,5.578105866568199,4.306629370201435
291,51.580392,-0.122593,POINT (-0.122593 51.580392),E01001990,18313,62,1797.48,0,3.9744342655495433,6.570882962339584,9.42661800673701,5.9708025506598865,7.403505842874145,4.328625857946767
292,51.58123,-0.19836,POINT (-0.19836 51.58123),E01000211,19377,81,1785.18,0,3.7630588522881876,6.556778356158042,8.952125188156906,6.0473012545453795,6.949194682866,4.757376118877422
293,51.523551,-0.069549,POINT (-0.069549 51.523551),E01004317,9244,86,1819.71,0,3.475376779836407,6.523562306149512,9.382009559879256,4.418720118610357,6.688952293766348,5.534219183960909
294,51.483754,-0.031947,POINT (-0.031947 51.483754),E01003252,4413,53,1534.11,0,2.834976494674597,6.51471269087253,9.984603837565365,4.031582240485785,7.131674529364019,4.551980357473973
295,51.589665,-0.105364,POINT (-0.105364 51.589665),E01002003,5261,70,1936.16,0,3.7252113833613265,6.51471269087253,9.379126571047307,4.73795129722191,5.203237160297767,4.683888940699482
296,51.558593,-0.072903,POINT (-0.072903 51.558593),E01001832,8976,63,1827.27,0,3.732657076459824,6.507277712385012,9.724103078289358,5.089631300322754,7.649697385604939,5.253110773709958
297,51.53815,-0.14469,POINT (-0.14469 51.53815),E01000863,6114,69,2018.46,0,4.05560373390567,6.502790045915623,9.148320276939748,5.712015159582678,5.230627217578086,4.788324729085938
298,51.56138,-0.11229,POINT (-0.11229 51.56138),E01002730,7841,62,1820.48,0,3.664586761544892,6.501289670540389,9.452312743256755,5.2501245239465515,6.1161349216127325,5.276174001862347
299,51.515804,-0.090929,POINT (-0.090929 51.515804),E01032739,20391,165,1955.67,0,4.90779013080408,6.499787040655854,7.275795393999566,1.9947003132247452,5.701747071294131,4.955193053846446
300,51.549466,-0.075573,POINT (-0.075573 51.549466),E01033699,6411,98,1993.54,0,4.085808231199814,6.498282149476434,9.649895747285466,5.122772794033106,7.577567300195024,4.404888303817144
301,51.546069,-0.054687,POINT (-0.054687 51.546069),E01001731,7474,84,2007.46,0,3.6389010843076948,6.48768401848461,9.642736885519767,4.748491005432314,7.6484203861890245,4.319086834900007
302,51.632614,-0.142618,POINT (-0.142618 51.632614),E01000116,27318,42,1842.2,0,3.629394807279044,6.476972362889683,8.826859333616943,4.95547488291898,6.934436157563468,3.9598603348423063
303,51.47253,-0.00912,POINT (-0.00912 51.47253),E01003204,13701,75,1878.98,0,3.1450139762697455,6.470799503782602,8.718782918984434,4.078384542643371,6.541621454837154,5.06158186171436
304,51.58541,-0.14738,POINT (-0.14738 51.58541),E01002022,19545,46,1844.93,0,3.4339872044851463,6.4692503167957724,9.254877696103913,2.6623552418400807,6.78307601893791,4.645448032486661
305,51.53,0.037896,POINT (0.037896 51.53),E01003492,10800,58,1877.17,0,3.6054978451748854,6.467698726104354,9.985655845705205,5.475542625917242,6.431218354162873,4.020698022053802
306,51.596675,-0.006411,POINT (-0.006411 51.596675),E01004345,13646,14,1670.72,0,5.834137996203326,6.448889394146858,9.429104748686674,5.778580684731388,7.87344551315106,6.456753956861812
307,51.58247,-0.09886,POINT (-0.09886 51.58247),E01002044,11412,80,1776.41,0,3.570658822726505,6.428105272684596,9.897302464252103,5.767383056065796,6.816319583659694,4.144879235596148
308,51.580699,-0.032688,POINT (-0.032688 51.580699),E01004444,6152,54,1651.68,0,3.714790835898437,6.411818267709897,9.593011663639038,4.7170692784855,7.639199669474427,3.902982260775997
309,51.459908,-0.129884,POINT (-0.129884 51.459908),E01003057,5352,51,1923.4,0,3.4503049557691834,6.401917196727186,9.8093708103018,6.511997898043821,6.365438988124776,3.987501466604052
310,51.519698,-0.159441,POINT (-0.159441 51.519698),E01004662,22170,86,1970.84,0,4.426163130161966,6.393590753950631,9.63277402981442,5.803326104992462,5.9677608204087464,5.0670156275323635
311,51.546275,-0.190323,POINT (-0.190323 51.546275),E01000973,13867,80,1927.51,0,4.211386582653765,6.385194398997726,9.354856214034239,4.664853188149265,4.1555964382538635,4.100326633899648
312,51.546275,-0.190323,POINT (-0.190323 51.546275),E01000973,13867,80,1927.51,0,4.237000862623624,6.385194398997726,9.354856214034239,4.664853188149265,4.1555964382538635,4.100326633899648
313,51.506088,-0.028062,POINT (-0.028062 51.506088),E01004277,27157,72,1809.71,0,4.086312390524837,6.376726947898627,8.294964221744706,3.4572626055951043,5.948739701647985,4.875120984409557
314,51.570892,-0.116202,POINT (-0.116202 51.570892),E01002805,12161,64,1928.85,0,3.3762213955919784,6.364750756851911,9.312022028923957,5.747831257490882,6.900710522855432,4.120012308970678
315,51.634254,-0.102737,POINT (-0.102737 51.634254),E01001569,24037,37,1940.56,0,3.5403794457954922,6.363028103540465,8.700985333036746,5.62376476667017,7.466044473095233,3.872866290226952
316,51.46069,-0.30244,POINT (-0.30244 51.46069),E01003876,28654,60,1726.02,0,3.8640924716705958,6.320768294250582,8.290382925914404,4.549657476057832,5.682695022325716,4.560904769690076
317,51.627075,-0.020263,POINT (-0.020263 51.627075),E01004356,10256,14,831.09,0,3.0717669598299886,6.320768294250582,8.188525222124062,4.431768726568696,8.384109698469677,5.8630628323034575
318,51.632614,-0.142618,POINT (-0.142618 51.632614),E01000116,27318,42,1842.2,0,3.796612153916818,6.309918278226516,8.826859333616943,4.95547488291898,6.934436157563468,3.9598603348423063
319,51.61673,-0.08761,POINT (-0.08761 51.61673),E01001499,11372,59,1911.74,0,3.088311454847084,6.304448802421981,8.8881607081834,4.298780886070615,7.877950692601946,4.435211888177536
320,51.531371,-0.080027,POINT (-0.080027 51.531371),E01001777,6154,99,1947.55,0,4.013676659154646,6.295266001439646,9.789509456407556,4.337944122103693,6.7014565536067,4.569024739351738
321,51.53966,-0.023087,POINT (-0.023087 51.53966),E01004224,7452,63,1751.37,0,3.6041382256588457,6.293419278846481,9.697894093464804,4.879387007486302,6.839112346259474,4.441827387791918
322,51.546922,-0.05269,POINT (-0.05269 51.546922),E01001731,7474,80,1998.63,0,3.8368683318273855,6.289715570908998,9.642736885519767,4.695285075430352,7.696226275617069,4.20707783220934
323,51.58549,-0.18159,POINT (-0.18159 51.58549),E01000207,28804,93,1810.18,0,4.085303817569952,6.2878585601617845,8.427003678589722,3.321793358874887,7.060442030646401,3.734808386002336
324,51.53,0.037896,POINT (0.037896 51.53),E01003492,10800,58,1877.17,0,3.607398212246053,6.285998094508865,9.985655845705205,5.475542625917242,6.431218354162873,4.020698022053802
325,51.551441,-0.199291,POINT (-0.199291 51.551441),E01000873,26279,62,1782.49,0,3.7371933143924867,6.261491684321042,9.485858512867534,4.942927311072179,6.419245461699561,4.427955566562281
326,51.509865,-0.118092,POINT (-0.118092 51.509865),E01004735,5794,154,2013.24,0,4.146937012341271,6.226536669287466,8.423440597944273,2.702702594775615,5.691237447153906,4.516011049668273
327,51.53151,-0.06206,POINT (-0.06206 51.53151),E01004200,9443,71,1919.72,0,3.6888794541139363,6.214608098422191,10.198546474008165,5.073171812563154,6.492739710062122,4.568713648977476
328,51.57655,-0.103999,POINT (-0.103999 51.57655),E01002002,4676,70,1743.04,0,3.295836866004329,6.214608098422191,7.847860188955547,4.795459912431223,6.7423144377962165,5.356256031468483
329,51.555504,-0.178372,POINT (-0.178372 51.555504),E01000895,26602,53,2031.04,0,4.28096243218686,6.182084906716632,9.668423230326225,3.945264339207948,4.834216282954915,4.079569276639947
330,51.555504,-0.178372,POINT (-0.178372 51.555504),E01000895,26602,53,2031.04,0,4.110053855927281,6.182084906716632,9.668423230326225,3.945264339207948,4.834216282954915,4.079569276639947
331,51.565255,-0.196596,POINT (-0.196596 51.565255),E01000140,17164,66,1801.94,0,4.54063166485052,6.173786103901937,9.516371810368861,5.369847017686959,6.683949008117829,4.379398183320189
